,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
989,04 July 1976,-,30.25 km/h,SPP,ME - Men Elite,258 km,GT.A.Stage,Na,Na,457,6481,Divonne les Bains,L'Alpe d'Huez,n/a,1385,? - let us know!,Na
990,05 July 1976,-,32.94 km/h,SPP,ME - Men Elite,166 km,GT.A.Stage,Na,Na,502,4500,Bourg d'Oisans,Montgenèvre,n/a,1385,? - let us know!,Na
991,06 July 1976,-,42.74 km/h,SPP,ME - Men Elite,244 km,GT.A.Stage,Na,Na,165,2500,Montgenèvre,Manosque,n/a,1385,160 km solo,Na
992,08 July 1976,-,30.26 km/h,SPP,ME - Men Elite,205.5 km,GT.A.Stage,Na,Na,478,4500,Port Barcares,Pyrénées 2000,n/a,1385,? - let us know!,Na
993,09 July 1976,-,37.93 km/h,SPP,ME - Men Elite,188 km,GT.A.Stage,Na,Na,148,2500,Font Romeu,Saint-Gaudens,n/a,1385,? - let us know!,Na
994,10 July 1976,-,31.97 km/h,SPP,ME - Men Elite,139 km,GT.A.Stage,Na,Na,505,4500,Saint-Gaudens,Saint-Lary-Soulan (Pla d'Adet),n/a,1385,? - let us know!,Na
995,11 July 1976,-,32.35 km/h,SPP,ME - Men Elite,195 km,GT.A.Stage,Na,Na,274,4500,Saint-Lary-Soulan,Pau,n/a,1385,? - let us know!,Na
996,12 July 1976,-,32.74 km/h,SPP,ME - Men Elite,152 km,GT.A.Stage,Na,Na,60,1587,Pau,Fleurance,n/a,1385,? - let us know!,Na
997,13 July 1976,-,44.13 km/h,SPP,ME - Men Elite,38.75 km,GT.A.Stage,Na,Na,29,522,Fleurance,Auch,n/a,1385,,Na
998,14 July 1976,-,33.37 km/h,SPP,ME - Men Elite,86 km,GT.A.Stage,Na,Na,17,869,Auch,Langon,n/a,1385,Sprint of large group,Na
999,14 July 1976,-,35.65 km/h,SPP,ME - Men Elite,123 km,GT.A.Stage,Na,Na,4,445,Langon,Lacanau océan,n/a,1385,? - let us know!,Na
1000,14 July 1976,-,41.38 km/h,SPP,ME - Men Elite,70.5 km,GT.A.Stage,Na,Na,1,293,Lacanau,Bordeaux,n/a,1385,Sprint of large group,Na
1001,15 July 1976,-,32.44 km/h,SPP,ME - Men Elite,219.5 km,GT.A.Stage,Na,Na,96,2939,Ste Foy la Grande,Tulle,n/a,1385,? - let us know!,Na
1002,16 July 1976,-,31.97 km/h,SPP,ME - Men Elite,220 km,GT.A.Stage,Na,Na,347,4867,Tulle,Puy de Dôme,n/a,1385,? - let us know!,Na
1003,17 July 1976,-,34.09 km/h,SPP,ME - Men Elite,145.5 km,GT.A.Stage,Na,Na,48,1063,Montargis,Versailles,n/a,1385,Sprint of large group,Na
1004,18 July 1976,-,46.35 km/h,SPP,ME - Men Elite,6 km,GT.A.Stage,Na,Na,1,86,Paris,Paris,n/a,1385,,Na
1005,18 July 1976,-,45.81 km/h,SPP,ME - Men Elite,90.7 km,GT.A.Stage,Na,Na,8,916,Paris,Paris,n/a,1385,Sprint of large group,Na
1006,27 June 1975,-,43.57 km/h,SPP,ME - Men Elite,94 km,GT.A.Stage,Na,Na,31,842,Charleroi,Molenbeek,n/a,1283,? - let us know!,Na
1007,27 June 1975,-,43.84 km/h,SPP,ME - Men Elite,108.5 km,GT.A.Stage,Na,Na,28,956,Molenbeek,Roubaix,n/a,1283,? - let us know!,Na
1008,28 June 1975,-,46.35 km/h,SPP,ME - Men Elite,121.5 km,GT.A.Stage,Na,Na,18,834,Roubaix,Amiens,n/a,1283,Sprint of large group,Na
1009,29 June 1975,-,41.67 km/h,SPP,ME - Men Elite,169.5 km,GT.A.Stage,Na,Na,41,1758,Amiens,Versailles,n/a,1283,? - let us know!,Na
1010,30 June 1975,-,40.98 km/h,SPP,ME - Men Elite,223 km,GT.A.Stage,Na,Na,23,1680,Versailles,Le Mans,n/a,1283,Sprint of large group,Na
1011,01 July 1975,-,39.33 km/h,SPP,ME - Men Elite,222.5 km,GT.A.Stage,Na,Na,14,1535,Sablé-sur-Sarthe,Merlin-Plage,n/a,1283,? - let us know!,Na
1012,02 July 1975,-,49.1 km/h,SPP,ME - Men Elite,16 km,GT.A.Stage,Na,Na,2,98,Merlin-Plage,Merlin-Plage,n/a,1283,,Na
1013,03 July 1975,-,36.68 km/h,SPP,ME - Men Elite,235.5 km,GT.A.Stage,Na,Na,15,1366,Saint-Gilles-Croix-de-Vie,Angoulême,n/a,1283,? - let us know!,Na
1014,04 July 1975,-,39.05 km/h,SPP,ME - Men Elite,134 km,GT.A.Stage,Na,Na,16,941,Angoulême,Bordeaux,n/a,1283,Sprint of large group,Na
1015,05 July 1975,-,40.2 km/h,SPP,ME - Men Elite,131 km,GT.A.Stage,Na,Na,29,1080,Langon,Fleurance,n/a,1283,Sprint of large group,Na
1016,05 July 1975,-,45.15 km/h,SPP,ME - Men Elite,37.4 km,GT.A.Stage,Na,Na,31,589,Fleurance,Auch,n/a,1283,,Na
1017,07 July 1975,-,34.35 km/h,SPP,ME - Men Elite,206 km,GT.A.Stage,Na,Na,197,3000,Auch,Pau,n/a,1283,? - let us know!,Na
1018,08 July 1975,-,29.33 km/h,SPP,ME - Men Elite,160 km,GT.A.Stage,Na,Na,456,4500,Pau,Saint-Lary-Soulan (Pla d'Adet),n/a,1283,? - let us know!,Na
1019,09 July 1975,-,33.19 km/h,SPP,ME - Men Elite,242 km,GT.A.Stage,Na,Na,79,2479,Tarbes,Albi,n/a,1283,? - let us know!,Na
1020,10 July 1975,-,28.96 km/h,SPP,ME - Men Elite,260 km,GT.A.Stage,Na,Na,342,6359,Albi,Super Lioran,n/a,1283,? - let us know!,Na
1021,11 July 1975,-,31.85 km/h,SPP,ME - Men Elite,173.5 km,GT.A.Stage,Na,Na,363,4000,Aurillac,Puy de Dôme,n/a,1283,? - let us know!,Na
1022,13 July 1975,-,27.97 km/h,SPP,ME - Men Elite,217.5 km,GT.A.Stage,Na,Na,707,6500,Nice,Pra-Loup,n/a,1283,? - let us know!,Na
1023,14 July 1975,-,32.71 km/h,SPP,ME - Men Elite,107 km,GT.A.Stage,Na,Na,339,3000,Barcelonnette,Serre Chevalier,n/a,1283,? - let us know!,Na
1024,15 July 1975,-,30.43 km/h,SPP,ME - Men Elite,225 km,GT.A.Stage,Na,Na,573,6000,Valloire,Avoriaz,n/a,1283,? - let us know!,Na
1025,16 July 1975,-,37.94 km/h,SPP,ME - Men Elite,40 km,GT.A.Stage,Na,Na,157,1273,Morzine,Chatel,n/a,1283,,Na
1026,17 July 1975,-,33.19 km/h,SPP,ME - Men Elite,229 km,GT.A.Stage,Na,Na,91,3312,Thonon-les-Bains,Chalon-sur-Saône,n/a,1283,Sprint of large group,Na
1027,18 July 1975,-,33.41 km/h,SPP,ME - Men Elite,256 km,GT.A.Stage,Na,Na,28,1780,Pouilly-en-Auxois,Melun,n/a,1283,? - let us know!,Na
1028,19 July 1975,-,33.34 km/h,SPP,ME - Men Elite,220.5 km,GT.A.Stage,Na,Na,31,1699,Melun,Senlis,n/a,1283,? - let us know!,Na
1029,20 July 1975,-,43.47 km/h,SPP,ME - Men Elite,163.35 km,GT.A.Stage,Na,Na,14,1631,Paris,Paris,n/a,1283,? - let us know!,Na
1030,28 June 1974,-,42.04 km/h,SPP,ME - Men Elite,144 km,GT.A.Stage,Na,Na,51,1898,Brest,St Pol de Leon,n/a,1280,? - let us know!,Na
1031,29 June 1974,-,42.02 km/h,SPP,ME - Men Elite,163.7 km,GT.A.Stage,Na,Na,46,1995,Plymouth,Plymouth,n/a,1280,Sprint of large group,Na
1032,30 June 1974,-,39.87 km/h,SPP,ME - Men Elite,190 km,GT.A.Stage,Na,Na,39,2294,Morlaix,St Malo,n/a,1280,Sprint of large group,Na
1033,01 July 1974,-,38.32 km/h,SPP,ME - Men Elite,184.5 km,GT.A.Stage,Na,Na,48,2315,St Malo,Caen,n/a,1280,Sprint of large group,Na
1034,02 July 1974,-,38.74 km/h,SPP,ME - Men Elite,165 km,GT.A.Stage,Na,Na,46,1722,Caen,Dieppe,n/a,1280,Sprint of large group,Na
1035,03 July 1974,-,37.84 km/h,SPP,ME - Men Elite,239 km,GT.A.Stage,Na,Na,20,1887,Dieppe,Harelbeke,n/a,1280,? - let us know!,Na
1036,04 July 1974,-,33.34 km/h,SPP,ME - Men Elite,221.5 km,GT.A.Stage,Na,Na,39,2521,Mons,Chalons sur Marne,n/a,1280,Sprint of large group,Na
1037,05 July 1974,-,36.41 km/h,SPP,ME - Men Elite,136 km,GT.A.Stage,Na,Na,40,1443,Chalons sur Marne,Chaumont,n/a,1280,? - let us know!,Na
1038,05 July 1974,-,34.41 km/h,SPP,ME - Men Elite,152 km,GT.A.Stage,Na,Na,58,1869,Chaumont,Besançon,n/a,1280,? - let us know!,Na
1039,06 July 1974,-,33.63 km/h,SPP,ME - Men Elite,241 km,GT.A.Stage,Na,Na,272,4000,Besançon,Gaillard,n/a,1280,? - let us know!,Na
1040,07 July 1974,-,34.8 km/h,SPP,ME - Men Elite,131.5 km,GT.A.Stage,Na,Na,270,2803,Gaillard,Aix les Bains,n/a,1280,? - let us know!,Na
1041,09 July 1974,-,28.73 km/h,SPP,ME - Men Elite,199 km,GT.A.Stage,Na,Na,439,6659,Aix les Bains,Serre Chevalier,n/a,1280,? - let us know!,Na
1042,10 July 1974,-,31.85 km/h,SPP,ME - Men Elite,231 km,GT.A.Stage,Na,Na,137,3000,Savines le Lac,Orange,n/a,1280,? - let us know!,Na
1043,11 July 1974,-,38.63 km/h,SPP,ME - Men Elite,126 km,GT.A.Stage,Na,Na,5,683,Avignon,Montpellier,n/a,1280,? - let us know!,Na
1044,12 July 1974,-,34.45 km/h,SPP,ME - Men Elite,248.5 km,GT.A.Stage,Na,Na,66,2963,Lodève,Colomiers,n/a,1280,? - let us know!,Na
1045,14 July 1974,-,33.54 km/h,SPP,ME - Men Elite,225 km,GT.A.Stage,Na,Na,208,3000,Colomiers,Seo de Urgel,n/a,1280,? - let us know!,Na
1046,15 July 1974,-,26.48 km/h,SPP,ME - Men Elite,209 km,GT.A.Stage,Na,Na,617,5500,Seo de Urgel,Saint-Lary-Soulan (Pla d'Adet),n/a,1280,? - let us know!,Na
1047,16 July 1974,-,29.91 km/h,SPP,ME - Men Elite,119 km,GT.A.Stage,Na,Na,520,3000,Saint-Lary-Soulan,Tourmalet,n/a,1280,? - let us know!,Na
1048,17 July 1974,-,32.74 km/h,SPP,ME - Men Elite,141.5 km,GT.A.Stage,Na,Na,269,3000,Bagnères de Bigorre,Pau,n/a,1280,? - let us know!,Na
1049,18 July 1974,-,40.18 km/h,SPP,ME - Men Elite,195.5 km,GT.A.Stage,Na,Na,17,1586,Pau,Bordeaux,n/a,1280,? - let us know!,Na
1050,18 July 1974,-,45.78 km/h,SPP,ME - Men Elite,12.4 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bordeaux,n/a,1280,,Na
1051,19 July 1974,-,40.5 km/h,SPP,ME - Men Elite,117 km,GT.A.Stage,Na,Na,8,624,St Gilles Croix de Vie,Nantes,n/a,1280,? - let us know!,Na
1052,20 July 1974,-,48.53 km/h,SPP,ME - Men Elite,112.5 km,GT.A.Stage,Na,Na,8,911,Vouvray,Orléans,n/a,1280,? - let us know!,Na
1053,20 July 1974,-,46.5 km/h,SPP,ME - Men Elite,37.5 km,GT.A.Stage,Na,Na,3,207,Orléans,Orléans,n/a,1280,,Na
1054,21 July 1974,-,38.17 km/h,SPP,ME - Men Elite,146 km,GT.A.Stage,Na,Na,23,990,Orléans,Paris,n/a,1280,Sprint of large group,Na
1055,01 July 1973,-,46.78 km/h,SPP,ME - Men Elite,84 km,GT.A.Stage,Na,Na,6,332,Scheveningen,Rotterdam,n/a,1320,Sprint of small group,Na
1056,01 July 1973,-,38.609 km/h,SPP,ME - Men Elite,137.5 km,GT.A.Stage,Na,Na,1,405,Rotterdam,St Niklaas,n/a,1320,? - let us know!,Na
1057,02 July 1973,-,38.54 km/h,SPP,ME - Men Elite,138 km,GT.A.Stage,Na,Na,24,1013,St Niklaas,Roubaix,n/a,1320,? - let us know!,Na
1058,03 July 1973,-,39.66 km/h,SPP,ME - Men Elite,226 km,GT.A.Stage,Na,Na,51,1998,Roubaix,Reims,n/a,1320,? - let us know!,Na
1059,04 July 1973,-,34.73 km/h,SPP,ME - Men Elite,214 km,GT.A.Stage,Na,Na,52,1854,Reims,Nancy,n/a,1320,? - let us know!,Na
1060,05 July 1973,-,36.12 km/h,SPP,ME - Men Elite,188 km,GT.A.Stage,Na,Na,117,2956,Nancy,Mulhouse,n/a,1320,? - let us know!,Na
1061,06 July 1973,-,35.52 km/h,SPP,ME - Men Elite,244.5 km,GT.A.Stage,Na,Na,160,3000,Belfort,Divonne les Bains,n/a,1320,? - let us know!,Na
1062,08 July 1973,-,36.9 km/h,SPP,ME - Men Elite,86.5 km,GT.A.Stage,Na,Na,164,1669,Divonne les Bains,Gaillard,n/a,1320,? - let us know!,Na
1063,08 July 1973,-,31.74 km/h,SPP,ME - Men Elite,150.5 km,GT.A.Stage,Na,Na,394,3500,Gaillard,Méribel les Allues,n/a,1320,? - let us know!,Na
1064,09 July 1973,-,29.95 km/h,SPP,ME - Men Elite,237.5 km,GT.A.Stage,Na,Na,532,6500,Moutiers,Les Orres,n/a,1320,? - let us know!,Na
1065,10 July 1973,-,28.11 km/h,SPP,ME - Men Elite,234.5 km,GT.A.Stage,Na,Na,642,6000,Embrun,Nice,n/a,1320,? - let us know!,Na
1066,11 July 1973,-,30.44 km/h,SPP,ME - Men Elite,222.5 km,GT.A.Stage,Na,Na,227,3000,Nice,Aubagne,n/a,1320,? - let us know!,Na
1067,12 July 1973,-,30.69 km/h,SPP,ME - Men Elite,238 km,GT.A.Stage,Na,Na,38,2329,Montpellier,Argelès sur Mer,n/a,1320,? - let us know!,Na
1068,13 July 1973,-,45.4 km/h,SPP,ME - Men Elite,28.3 km,GT.A.Stage,Na,Na,7,270,Perpignan,Thuir,n/a,1320,,Na
1069,13 July 1973,-,29.41 km/h,SPP,ME - Men Elite,76 km,GT.A.Stage,Na,Na,306,2880,Thuir,Pyrénées 2000,n/a,1320,? - let us know!,Na
1070,15 July 1973,-,34.24 km/h,SPP,ME - Men Elite,235 km,GT.A.Stage,Na,Na,455,5000,Bourg Madame,Luchon,n/a,1320,? - let us know!,Na
1071,16 July 1973,-,31.69 km/h,SPP,ME - Men Elite,227.5 km,GT.A.Stage,Na,Na,306,4500,Luchon,Pau,n/a,1320,? - let us know!,Na
1072,17 July 1973,-,36.6 km/h,SPP,ME - Men Elite,137 km,GT.A.Stage,Na,Na,88,1861,Pau,Fleurance,n/a,1320,? - let us know!,Na
1073,18 July 1973,-,32.83 km/h,SPP,ME - Men Elite,210 km,GT.A.Stage,Na,Na,20,1556,Fleurance,Bordeaux,n/a,1320,? - let us know!,Na
1074,18 July 1973,-,45.41 km/h,SPP,ME - Men Elite,12.4 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bordeaux,n/a,1320,,Na
1075,19 July 1973,-,37.69 km/h,SPP,ME - Men Elite,248 km,GT.A.Stage,Na,Na,117,3000,Ste Foy la Grande,Brive,n/a,1320,? - let us know!,Na
1076,20 July 1973,-,32.77 km/h,SPP,ME - Men Elite,216.5 km,GT.A.Stage,Na,Na,289,4000,Brive,Puy de Dôme,n/a,1320,? - let us know!,Na
1077,21 July 1973,-,33.4 km/h,SPP,ME - Men Elite,233.5 km,GT.A.Stage,Na,Na,49,1442,Bourges,Versailles,n/a,1320,Sprint of large group,Na
1078,22 July 1973,-,45.82 km/h,SPP,ME - Men Elite,16 km,GT.A.Stage,Na,Na,14,210,Versailles,Versailles,n/a,1320,,Na
1079,22 July 1973,-,37.71 km/h,SPP,ME - Men Elite,89 km,GT.A.Stage,Na,Na,26,727,Versailles,Paris,n/a,1320,Sprint of large group,Na
1080,02 July 1972,-,39.19 km/h,SPP,ME - Men Elite,235.5 km,GT.A.Stage,Na,Na,39,2010,Angers,St Brieuc,n/a,1358,Sprint of large group,Na
1081,03 July 1972,-,40 km/h,SPP,ME - Men Elite,206.5 km,GT.A.Stage,Na,Na,29,2233,St Brieuc,La Baule,n/a,1358,Sprint of large group,Na
1082,04 July 1972,-,40.84 km/h,SPP,ME - Men Elite,161 km,GT.A.Stage,Na,Na,4,884,Pornichet,St Jean de Monts,n/a,1358,Sprint of large group,Na
1083,05 July 1972,-,43.88 km/h,SPP,ME - Men Elite,236 km,GT.A.Stage,Na,Na,9,1100,Merlin-Plage,Royan,n/a,1358,? - let us know!,Na
1084,06 July 1972,-,44.61 km/h,SPP,ME - Men Elite,133.5 km,GT.A.Stage,Na,Na,11,858,Royan,Bordeaux,n/a,1358,? - let us know!,Na
1085,06 July 1972,-,47.38 km/h,SPP,ME - Men Elite,12.7 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bordeaux,n/a,1358,,Na
1086,07 July 1972,-,35.74 km/h,SPP,ME - Men Elite,205 km,GT.A.Stage,Na,Na,27,1130,Bordeaux,Bayonne,n/a,1358,? - let us know!,Na
1087,09 July 1972,-,36.52 km/h,SPP,ME - Men Elite,220.5 km,GT.A.Stage,Na,Na,279,4000,Bayonne,Pau,n/a,1358,? - let us know!,Na
1088,10 July 1972,-,33.28 km/h,SPP,ME - Men Elite,163.5 km,GT.A.Stage,Na,Na,363,4000,Pau,Luchon,n/a,1358,? - let us know!,Na
1089,11 July 1972,-,37.95 km/h,SPP,ME - Men Elite,179 km,GT.A.Stage,Na,Na,97,2000,Luchon,Colomiers,n/a,1358,? - let us know!,Na
1090,12 July 1972,-,34.21 km/h,SPP,ME - Men Elite,210 km,GT.A.Stage,Na,Na,92,2500,Castres,La Grande-Motte,n/a,1358,? - let us know!,Na
1091,13 July 1972,-,28.63 km/h,SPP,ME - Men Elite,207 km,GT.A.Stage,Na,Na,328,2918,Carnon Plage,Mont Ventoux,n/a,1358,? - let us know!,Na
1092,14 July 1972,-,34.03 km/h,SPP,ME - Men Elite,192 km,GT.A.Stage,Na,Na,277,4000,Carpentras,Orcières-Merlette,n/a,1358,? - let us know!,Na
1093,16 July 1972,-,31.23 km/h,SPP,ME - Men Elite,201 km,GT.A.Stage,Na,Na,434,4000,Orcières-Merlette,Briançon,n/a,1358,? - let us know!,Na
1094,17 July 1972,-,33.25 km/h,SPP,ME - Men Elite,51 km,GT.A.Stage,Na,Na,173,1589,Briançon,Valloire,n/a,1358,? - let us know!,Na
1095,17 July 1972,-,31.36 km/h,SPP,ME - Men Elite,151 km,GT.A.Stage,Na,Na,242,2500,Valloire,Aix les Bains,n/a,1358,? - let us know!,Na
1096,18 July 1972,-,24.06 km/h,SPP,ME - Men Elite,28 km,GT.A.Stage,Na,Na,205,1423,Aix les Bains,Le Revard,n/a,1358,? - let us know!,Na
1097,19 July 1972,-,32.34 km/h,SPP,ME - Men Elite,198.5 km,GT.A.Stage,Na,Na,158,3916,Aix les Bains,Pontarlier,n/a,1358,? - let us know!,Na
1098,20 July 1972,-,35.59 km/h,SPP,ME - Men Elite,213 km,GT.A.Stage,Na,Na,267,3000,Pontarlier,Ballon d'Alsace,n/a,1358,? - let us know!,Na
1099,21 July 1972,-,33.71 km/h,SPP,ME - Men Elite,257.5 km,GT.A.Stage,Na,Na,67,2671,Vesoul,Auxerre,n/a,1358,? - let us know!,Na
1100,22 July 1972,-,34.34 km/h,SPP,ME - Men Elite,230 km,GT.A.Stage,Na,Na,52,1713,Auxerre,Versailles,n/a,1358,? - let us know!,Na
1101,23 July 1972,-,45.45 km/h,SPP,ME - Men Elite,42 km,GT.A.Stage,Na,Na,32,567,Versailles,Versailles,n/a,1358,,Na
1102,23 July 1972,-,35.08 km/h,SPP,ME - Men Elite,89 km,GT.A.Stage,Na,Na,26,727,Versailles,Paris,n/a,1358,? - let us know!,Na
1103,27 June 1971,-,42.2 km/h,SPP,ME - Men Elite,59.5 km,GT.A.Stage,Na,Na,19,598,Mulhouse,Bâle,n/a,1268,? - let us know!,Na
1104,27 June 1971,-,36.38 km/h,SPP,ME - Men Elite,90 km,GT.A.Stage,Na,Na,206,2226,Basel,Freiburg,n/a,1268,Sprint of large group,Na
1105,27 June 1971,-,42.88 km/h,SPP,ME - Men Elite,74 km,GT.A.Stage,Na,Na,3,338,Freiburg,Mulhouse,n/a,1268,Sprint of large group,Na
1106,28 June 1971,-,46.59 km/h,SPP,ME - Men Elite,144 km,GT.A.Stage,Na,Na,31,1349,Mulhouse,Strasbourg,n/a,1268,? - let us know!,Na
1107,29 June 1971,-,39.04 km/h,SPP,ME - Men Elite,165.5 km,GT.A.Stage,Na,Na,46,2083,Strasbourg,Nancy,n/a,1268,? - let us know!,Na
1108,30 June 1971,-,35.85 km/h,SPP,ME - Men Elite,242 km,GT.A.Stage,Na,Na,65,2445,Nancy,Marche-en-Famenne,n/a,1268,? - let us know!,Na
1109,01 July 1971,-,39.85 km/h,SPP,ME - Men Elite,208.5 km,GT.A.Stage,Na,Na,47,2039,Dinant,Roubaix,n/a,1268,? - let us know!,Na
1110,02 July 1971,-,41.73 km/h,SPP,ME - Men Elite,127.5 km,GT.A.Stage,Na,Na,17,844,Roubaix,Amiens,n/a,1268,Sprint of large group,Na
1111,02 July 1971,-,35.14 km/h,SPP,ME - Men Elite,133.5 km,GT.A.Stage,Na,Na,13,836,Amiens,Le Touquet,n/a,1268,? - let us know!,Na
1112,04 July 1971,-,38.1 km/h,SPP,ME - Men Elite,257.5 km,GT.A.Stage,Na,Na,16,1622,Rungis,Nevers,n/a,1268,Sprint of large group,Na
1113,05 July 1971,-,34.79 km/h,SPP,ME - Men Elite,221 km,GT.A.Stage,Na,Na,324,3922,Nevers,Puy de Dôme,n/a,1268,? - let us know!,Na
1114,06 July 1971,-,37.89 km/h,SPP,ME - Men Elite,153 km,GT.A.Stage,Na,Na,125,2875,Clermont-Ferrand,Saint-Étienne,n/a,1268,? - let us know!,Na
1115,07 July 1971,-,34.85 km/h,SPP,ME - Men Elite,188.5 km,GT.A.Stage,Na,Na,316,4185,Saint-Étienne,Grenoble,n/a,1268,? - let us know!,Na
1116,08 July 1971,-,33.11 km/h,SPP,ME - Men Elite,134 km,GT.A.Stage,Na,Na,323,4394,Grenoble,Orcières,n/a,1268,? - let us know!,Na
1117,10 July 1971,-,46.27 km/h,SPP,ME - Men Elite,251 km,GT.A.Stage,Na,Na,51,2337,Orcières,Marseille,n/a,1268,? - let us know!,Na
1118,11 July 1971,-,42.61 km/h,SPP,ME - Men Elite,16.3 km,GT.A.Stage,Na,Na,22,211,Albi,Albi,n/a,1268,,Na
1119,12 July 1971,-,34.61 km/h,SPP,ME - Men Elite,214.5 km,GT.A.Stage,Na,Na,354,4000,Revel,Luchon,n/a,1268,? - let us know!,Na
1120,13 July 1971,-,24.65 km/h,SPP,ME - Men Elite,19.6 km,GT.A.Stage,Na,Na,267,1416,Luchon,Superbagnères,n/a,1268,? - let us know!,Na
1121,14 July 1971,-,28.19 km/h,SPP,ME - Men Elite,145 km,GT.A.Stage,Na,Na,522,5000,Luchon,Gourette,n/a,1268,? - let us know!,Na
1122,14 July 1971,-,44.25 km/h,SPP,ME - Men Elite,57.5 km,GT.A.Stage,Na,Na,74,924,Gourette,Pau,n/a,1268,? - let us know!,Na
1123,15 July 1971,-,33.92 km/h,SPP,ME - Men Elite,188 km,GT.A.Stage,Na,Na,4,783,Mont-de-Marsan,Bordeaux,n/a,1268,? - let us know!,Na
1124,16 July 1971,-,37.49 km/h,SPP,ME - Men Elite,244 km,GT.A.Stage,Na,Na,32,1918,Bordeaux,Poitiers,n/a,1268,? - let us know!,Na
1125,17 July 1971,-,34.57 km/h,SPP,ME - Men Elite,185 km,GT.A.Stage,Na,Na,52,1129,Blois,Versailles,n/a,1268,? - let us know!,Na
1126,18 July 1971,-,45.77 km/h,SPP,ME - Men Elite,53.8 km,GT.A.Stage,Na,Na,16,475,Versailles,Paris,n/a,1268,,Na
1127,27 June 1970,-,38.44 km/h,SPP,ME - Men Elite,224.5 km,GT.A.Stage,Na,Na,19,1971,Limoges,La Rochelle,n/a,1457,Sprint of large group,Na
1128,28 June 1970,-,42.66 km/h,SPP,ME - Men Elite,200 km,GT.A.Stage,Na,Na,30,1996,La Rochelle,Angers,n/a,1457,Sprint of large group,Na
1129,29 June 1970,-,41.98 km/h,SPP,ME - Men Elite,140 km,GT.A.Stage,Na,Na,29,1393,Angers,Rennes,n/a,1457,Sprint of large group,Na
1130,30 June 1970,-,42 km/h,SPP,ME - Men Elite,229 km,GT.A.Stage,Na,Na,70,2707,Rennes,Lisieux,n/a,1457,? - let us know!,Na
1131,01 July 1970,-,45.35 km/h,SPP,ME - Men Elite,94.5 km,GT.A.Stage,Na,Na,25,914,Lisieux,Rouen,n/a,1457,? - let us know!,Na
1132,01 July 1970,-,44.44 km/h,SPP,ME - Men Elite,113 km,GT.A.Stage,Na,Na,29,1183,Rouen,Amiens,n/a,1457,? - let us know!,Na
1133,02 July 1970,-,43.75 km/h,SPP,ME - Men Elite,135.5 km,GT.A.Stage,Na,Na,16,1261,Amiens,Valenciennes,n/a,1457,? - let us know!,Na
1134,03 July 1970,-,41.71 km/h,SPP,ME - Men Elite,119 km,GT.A.Stage,Na,Na,49,1348,Valenciennes,Forest,n/a,1457,? - let us know!,Na
1135,03 July 1970,-,43.13 km/h,SPP,ME - Men Elite,7.2 km,GT.A.Stage,Na,Na,19,221,Forest,Forest,n/a,1457,,Na
1136,04 July 1970,-,38.3 km/h,SPP,ME - Men Elite,232.5 km,GT.A.Stage,Na,Na,147,3500,Ciney,Felsberg,n/a,1457,? - let us know!,Na
1137,05 July 1970,-,34.83 km/h,SPP,ME - Men Elite,269.5 km,GT.A.Stage,Na,Na,147,3500,Saarlouis,Mulhouse,n/a,1457,? - let us know!,Na
1138,06 July 1970,-,41.01 km/h,SPP,ME - Men Elite,241 km,GT.A.Stage,Na,Na,170,3000,Belfort,Divonne-les-Bains,n/a,1457,? - let us know!,Na
1139,07 July 1970,-,49.89 km/h,SPP,ME - Men Elite,8.8 km,GT.A.Stage,Na,Na,3,86,Divonne-les-Bains,Divonne-les-Bains,n/a,1457,,Na
1140,07 July 1970,-,37.58 km/h,SPP,ME - Men Elite,139.5 km,GT.A.Stage,Na,Na,154,2471,Divonne-les-Bains,Thonon-les-Bains,n/a,1457,? - let us know!,Na
1141,08 July 1970,-,32.17 km/h,SPP,ME - Men Elite,194 km,GT.A.Stage,Na,Na,360,4000,Thonon-les-Bains,Grenoble,n/a,1457,? - let us know!,Na
1142,09 July 1970,-,33.13 km/h,SPP,ME - Men Elite,194.5 km,GT.A.Stage,Na,Na,300,4000,Grenoble,Gap,n/a,1457,? - let us know!,Na
1143,10 July 1970,-,29.33 km/h,SPP,ME - Men Elite,170 km,GT.A.Stage,Na,Na,488,3500,Gap,Mont Ventoux,n/a,1457,? - let us know!,Na
1144,11 July 1970,-,37.06 km/h,SPP,ME - Men Elite,144.5 km,GT.A.Stage,Na,Na,11,1113,Carpentras,Montpellier,n/a,1457,Sprint of large group,Na
1145,12 July 1970,-,19.15 km/h,SPP,ME - Men Elite,160 km,GT.A.Stage,Na,Na,77,2500,Montpellier,Toulouse,n/a,1457,? - let us know!,Na
1146,13 July 1970,-,35.54 km/h,SPP,ME - Men Elite,190 km,GT.A.Stage,Na,Na,96,2631,Toulouse,Saint-Gaudens,n/a,1457,? - let us know!,Na
1147,14 July 1970,-,28.07 km/h,SPP,ME - Men Elite,135.5 km,GT.A.Stage,Na,Na,563,4500,Saint-Gaudens,La Mongie,n/a,1457,? - let us know!,Na
